#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
35348372,accessory,3,1,,1,,1,
35348373,accessory,1,1,,1,,1,
35348373,accessory,3,1,,1,,1,
35348374,accessory,1,1,,1,,,
35348374,accessory,3,1,,1,,,
35348374,accessory,4,1,,1,,,
35348376,accessory,1,1,,1,,,
35348376,accessory,3,1,,1,,,
35348376,accessory,4,1,,1,,,
35348377,accessory,1,1,,1,,,
35348377,accessory,3,1,,1,,,
35348377,accessory,4,1,,1,,,
35348378,accessory,1,1,,1,,,
35348378,accessory,3,1,,1,,,
35348378,accessory,4,1,,1,,,
35348379,accessory,1,1,,1,,1,
35348379,accessory,3,1,,1,,1,
35348380,accessory,3,1,1,1,,,
35348380,accessory,4,1,1,1,,,
35348382,accessory,1,1,,1,,,
35348382,accessory,3,1,,1,,,
35348382,accessory,4,1,,1,,,
35348383,accessory,1,1,,1,,,
35348383,accessory,3,1,,1,,,
35348383,accessory,4,1,,1,,,
35348384,accessory,3,2,1,2,,1,
35348385,core,3,3,1,1,,,
35348385,core,4,3,1,1,,,
35348386,accessory,1,1,,,1,,
35348386,accessory,2,1,,,1,,
35348386,accessory,4,1,,,1,,
35348387,accessory,2,1,1,,,,
35348387,accessory,3,1,1,,,,
35348387,accessory,4,1,1,,,,
35348388,accessory,1,1,,,1,1,
35348388,accessory,2,1,,,1,1,
35348391,accessory,1,1,,1,,,
35348391,accessory,3,1,,1,,,
35348391,accessory,4,1,,1,,,
35348393,accessory,1,1,,1,,,
35348393,accessory,3,1,,1,,,
35348393,accessory,4,1,,1,,,
35348394,accessory,1,1,,1,,,
35348394,accessory,3,1,,1,,,
35348394,accessory,4,1,,1,,,
35348395,accessory,1,1,,1,,,
35348395,accessory,3,1,,1,,,
35348395,accessory,4,1,,1,,,
35348396,accessory,1,1,,1,,,
35348396,accessory,3,1,,1,,,
35348396,accessory,4,1,,1,,,
35348398,accessory,1,1,,1,,,
35348398,accessory,3,1,,1,,,
35348398,accessory,4,1,,1,,,
35348399,accessory,1,1,,1,,,
35348399,accessory,3,1,,1,,,
35348399,accessory,4,1,,1,,,
35348401,accessory,1,1,,1,,,
35348401,accessory,3,1,,1,,,
35348401,accessory,4,1,,1,,,
35348402,accessory,1,1,,1,,,
35348402,accessory,3,1,,1,,,
35348402,accessory,4,1,,1,,,
35348403,accessory,1,1,,1,,1,
35348403,accessory,3,1,,1,,1,
35348406,accessory,1,1,,1,,,
35348406,accessory,3,1,,1,,,
35348406,accessory,4,1,,1,,,
35348413,accessory,1,2,,2,2,1,
35348414,accessory,1,1,,1,,,
35348414,accessory,3,1,,1,,,
35348414,accessory,4,1,,1,,,
35348415,accessory,1,1,,1,,,
35348415,accessory,3,1,,1,,,
35348415,accessory,4,1,,1,,,
35348416,accessory,1,2,,2,2,1,
35348417,accessory,1,1,,1,1,,
35348417,accessory,4,1,,1,1,,
35348418,accessory,1,1,,1,1,,
35348418,accessory,4,1,,1,1,,
35348419,accessory,1,1,,1,1,,
35348419,accessory,4,1,,1,1,,
35348420,accessory,1,1,,1,1,,
35348420,accessory,4,1,,1,1,,
35348421,accessory,1,1,,1,1,,
35348421,accessory,4,1,,1,1,,
35348425,accessory,1,17,,17,16,17,
35348426,accessory,1,15,,15,15,14,
35348427,accessory,1,12,,11,12,12,
35348430,accessory,1,7,,4,7,7,
35348433,accessory,1,6,,5,6,6,
35348434,accessory,2,2,2,,,,
35348434,accessory,3,2,2,,,,
35348434,accessory,4,2,2,,,,
35348436,accessory,1,4,,3,4,4,
35348437,accessory,1,2,,2,1,,
35348437,accessory,4,2,,2,1,,
35348438,accessory,1,3,,2,3,3,
35348457,accessory,1,1,,,1,,
35348457,accessory,2,1,,,1,,
35348457,accessory,4,1,,,1,,
35348459,accessory,1,1,,1,,,
35348459,accessory,3,1,,1,,,
35348459,accessory,4,1,,1,,,
35348461,accessory,2,1,1,,,,
35348461,accessory,3,1,1,,,,
35348461,accessory,4,1,1,,,,
35348462,accessory,1,1,,,,1,
35348462,accessory,2,1,,,,1,
35348462,accessory,3,1,,,,1,
35348463,accessory,1,1,,1,,,
35348463,accessory,3,1,,1,,,
35348463,accessory,4,1,,1,,,
35348464,accessory,1,1,,1,,,
35348464,accessory,3,1,,1,,,
35348464,accessory,4,1,,1,,,
35348465,accessory,1,1,,1,,1,
35348465,accessory,3,1,,1,,1,
35348468,accessory,1,1,,,1,1,
35348468,accessory,2,1,,,1,1,
35348471,accessory,1,1,,,1,1,
35348471,accessory,2,1,,,1,1,
35348472,accessory,2,1,1,,1,,
35348472,accessory,4,1,1,,1,,
35348473,accessory,1,1,,,1,1,
35348473,accessory,2,1,,,1,1,
35348474,accessory,2,1,1,,1,,
35348474,accessory,4,1,1,,1,,
35348475,accessory,1,1,,1,,1,
35348475,accessory,3,1,,1,,1,
35348481,accessory,1,1,,1,1,,
35348481,accessory,4,1,,1,1,,
35348482,accessory,1,1,,1,1,,
35348482,accessory,4,1,,1,1,,
35348483,accessory,1,1,,1,1,,
35348483,accessory,4,1,,1,1,,
35348484,accessory,1,1,,1,1,,
35348484,accessory,4,1,,1,1,,
35348485,accessory,1,1,,1,1,,
35348485,accessory,4,1,,1,1,,
35348486,accessory,1,1,,1,1,,
35348486,accessory,4,1,,1,1,,
35348487,accessory,1,1,,1,1,,
35348487,accessory,4,1,,1,1,,
35348488,accessory,1,1,,1,1,,
35348488,accessory,4,1,,1,1,,
35348489,accessory,1,1,,1,,,
35348489,accessory,3,1,,1,,,
35348489,accessory,4,1,,1,,,
35348490,accessory,1,1,,1,,,
35348490,accessory,3,1,,1,,,
35348490,accessory,4,1,,1,,,
35348492,accessory,1,1,,1,,,
35348492,accessory,3,1,,1,,,
35348492,accessory,4,1,,1,,,
35348493,accessory,1,1,,1,,,
35348493,accessory,3,1,,1,,,
35348493,accessory,4,1,,1,,,
35348494,accessory,1,1,,1,,,
35348494,accessory,3,1,,1,,,
35348494,accessory,4,1,,1,,,
35348495,accessory,1,1,,1,,,
35348495,accessory,3,1,,1,,,
35348495,accessory,4,1,,1,,,
35348496,accessory,1,1,,1,,,
35348496,accessory,3,1,,1,,,
35348496,accessory,4,1,,1,,,
35348497,accessory,1,1,,1,,,
35348497,accessory,3,1,,1,,,
35348497,accessory,4,1,,1,,,
35348498,accessory,1,1,,1,,,
35348498,accessory,3,1,,1,,,
35348498,accessory,4,1,,1,,,
35348499,accessory,1,2,,2,1,1,
35348500,accessory,1,1,,1,,,
35348500,accessory,3,1,,1,,,
35348500,accessory,4,1,,1,,,
35348501,accessory,1,1,,1,,,
35348501,accessory,3,1,,1,,,
35348501,accessory,4,1,,1,,,
35348502,accessory,1,1,,1,,,
35348502,accessory,3,1,,1,,,
35348502,accessory,4,1,,1,,,
35348503,accessory,1,1,,1,,,
35348503,accessory,3,1,,1,,,
35348503,accessory,4,1,,1,,,
35348504,accessory,1,1,,1,,,
35348504,accessory,3,1,,1,,,
35348504,accessory,4,1,,1,,,
35348505,accessory,1,1,,1,,,
35348505,accessory,3,1,,1,,,
35348505,accessory,4,1,,1,,,
35348506,accessory,1,1,,1,,,
35348506,accessory,3,1,,1,,,
35348506,accessory,4,1,,1,,,
35348507,accessory,1,1,,1,,,
35348507,accessory,3,1,,1,,,
35348507,accessory,4,1,,1,,,
35348508,accessory,1,2,,1,2,2,
35348511,accessory,1,1,,1,,,
35348511,accessory,3,1,,1,,,
35348511,accessory,4,1,,1,,,
35348512,accessory,1,1,,1,,,
35348512,accessory,3,1,,1,,,
35348512,accessory,4,1,,1,,,
35348513,accessory,1,1,,1,,1,
35348513,accessory,3,1,,1,,1,
35348514,accessory,1,1,,1,,,
35348514,accessory,3,1,,1,,,
35348514,accessory,4,1,,1,,,
35348516,accessory,1,1,,1,,,
35348516,accessory,3,1,,1,,,
35348516,accessory,4,1,,1,,,
35348518,accessory,1,1,,1,,,
35348518,accessory,3,1,,1,,,
35348518,accessory,4,1,,1,,,
35348519,core,3,2,1,1,,,
35348519,core,4,2,1,1,,,
35348521,accessory,1,1,,1,,,
35348521,accessory,3,1,,1,,,
35348521,accessory,4,1,,1,,,
35348523,accessory,1,1,,1,,,
35348523,accessory,3,1,,1,,,
35348523,accessory,4,1,,1,,,
35348524,accessory,2,1,1,,,1,
35348524,accessory,3,1,1,,,1,
35348525,accessory,1,1,,1,1,,
35348525,accessory,4,1,,1,1,,
35348529,accessory,1,1,,1,,,
35348529,accessory,3,1,,1,,,
35348529,accessory,4,1,,1,,,
35348530,accessory,1,1,,,1,,
35348530,accessory,2,1,,,1,,
35348530,accessory,4,1,,,1,,
35348531,accessory,1,1,,1,,1,
35348531,accessory,3,1,,1,,1,
35348533,accessory,1,1,,1,,,
35348533,accessory,3,1,,1,,,
35348533,accessory,4,1,,1,,,
35348535,accessory,1,1,,1,,,
35348535,accessory,3,1,,1,,,
35348535,accessory,4,1,,1,,,
35348537,accessory,1,1,,1,,,
35348537,accessory,3,1,,1,,,
35348537,accessory,4,1,,1,,,
35348538,accessory,1,1,,1,,,
35348538,accessory,3,1,,1,,,
35348538,accessory,4,1,,1,,,
35348539,accessory,1,1,,1,,,
35348539,accessory,3,1,,1,,,
35348539,accessory,4,1,,1,,,
35348540,accessory,1,1,,1,,,
35348540,accessory,3,1,,1,,,
35348540,accessory,4,1,,1,,,
35348542,accessory,1,1,,1,,,
35348542,accessory,3,1,,1,,,
35348542,accessory,4,1,,1,,,
35348544,accessory,1,1,,1,,,
35348544,accessory,3,1,,1,,,
35348544,accessory,4,1,,1,,,
35348548,accessory,1,1,,1,,,
35348548,accessory,3,1,,1,,,
35348548,accessory,4,1,,1,,,
35348550,accessory,1,1,,1,1,,
35348550,accessory,4,1,,1,1,,
35348551,accessory,1,1,,1,1,,
35348551,accessory,4,1,,1,1,,
35348553,accessory,4,2,1,2,1,,
35348555,accessory,3,1,1,1,,,
35348555,accessory,4,1,1,1,,,
35348556,accessory,1,1,,1,,1,
35348556,accessory,3,1,,1,,1,
35348559,accessory,1,1,,1,1,,
35348559,accessory,4,1,,1,1,,
35348561,accessory,1,1,,1,,,
35348561,accessory,3,1,,1,,,
35348561,accessory,4,1,,1,,,
35348562,accessory,1,1,,1,,,
35348562,accessory,3,1,,1,,,
35348562,accessory,4,1,,1,,,
35348563,accessory,1,1,,1,,,
35348563,accessory,3,1,,1,,,
35348563,accessory,4,1,,1,,,
35348564,accessory,1,1,,1,,,
35348564,accessory,3,1,,1,,,
35348564,accessory,4,1,,1,,,
35348565,accessory,1,1,,1,,,
35348565,accessory,3,1,,1,,,
35348565,accessory,4,1,,1,,,
35348566,accessory,1,1,,1,,,
35348566,accessory,3,1,,1,,,
35348566,accessory,4,1,,1,,,
35348568,accessory,1,1,,1,,,
35348568,accessory,3,1,,1,,,
35348568,accessory,4,1,,1,,,
35348569,core,1,2,,1,,,
35348569,core,3,2,,1,,,
35348569,core,4,2,,1,,,
35348572,accessory,1,1,,1,,,
35348572,accessory,3,1,,1,,,
35348572,accessory,4,1,,1,,,
35348573,accessory,1,1,,1,,,
35348573,accessory,3,1,,1,,,
35348573,accessory,4,1,,1,,,
35348574,core,1,2,,1,1,1,
35348575,accessory,1,1,,1,,,
35348575,accessory,3,1,,1,,,
35348575,accessory,4,1,,1,,,
35348576,accessory,1,1,,,1,1,
35348576,accessory,2,1,,,1,1,
35348577,accessory,3,1,1,1,,,
35348577,accessory,4,1,1,1,,,
35348578,accessory,2,1,1,,1,,
35348578,accessory,4,1,1,,1,,
35348579,accessory,1,1,,1,,,
35348579,accessory,3,1,,1,,,
35348579,accessory,4,1,,1,,,
35348580,accessory,2,1,1,,,,
35348580,accessory,3,1,1,,,,
35348580,accessory,4,1,1,,,,
35348581,core,1,3,,1,2,1,
35348584,accessory,1,1,,1,,,
35348584,accessory,3,1,,1,,,
35348584,accessory,4,1,,1,,,
35348586,accessory,1,1,,1,,,
35348586,accessory,3,1,,1,,,
35348586,accessory,4,1,,1,,,
35348587,accessory,1,1,,1,,,
35348587,accessory,3,1,,1,,,
35348587,accessory,4,1,,1,,,
35348589,accessory,1,1,,1,,,
35348589,accessory,3,1,,1,,,
35348589,accessory,4,1,,1,,,
35348590,accessory,1,1,,1,,,
35348590,accessory,3,1,,1,,,
35348590,accessory,4,1,,1,,,
35348591,accessory,1,1,,1,,,
35348591,accessory,3,1,,1,,,
35348591,accessory,4,1,,1,,,
35348593,accessory,1,1,,1,,,
35348593,accessory,3,1,,1,,,
35348593,accessory,4,1,,1,,,
35348594,core,3,3,1,1,,,
35348594,core,4,3,1,1,,,
35348595,core,2,2,1,,1,,
35348595,core,4,2,1,,1,,
35348596,core,1,2,,1,1,1,
35348597,core,1,2,,1,1,1,
35348599,accessory,3,1,1,1,,,
35348599,accessory,4,1,1,1,,,
35348601,accessory,4,4,4,3,4,,
35348602,accessory,1,1,,1,,,
35348602,accessory,3,1,,1,,,
35348602,accessory,4,1,,1,,,
35348603,accessory,2,1,1,,,,
35348603,accessory,3,1,1,,,,
35348603,accessory,4,1,1,,,,
35348604,accessory,2,1,1,,1,,
35348604,accessory,4,1,1,,1,,
35348605,accessory,1,3,,3,3,2,
35348610,accessory,1,1,,1,,,
35348610,accessory,3,1,,1,,,
35348610,accessory,4,1,,1,,,
35348611,accessory,1,1,,1,,,
35348611,accessory,3,1,,1,,,
35348611,accessory,4,1,,1,,,
35348612,accessory,1,1,,1,,,
35348612,accessory,3,1,,1,,,
35348612,accessory,4,1,,1,,,
35348614,core,1,2,,1,,,
35348614,core,3,2,,1,,,
35348614,core,4,2,,1,,,
35348618,accessory,1,1,,1,,,
35348618,accessory,3,1,,1,,,
35348618,accessory,4,1,,1,,,
35348620,accessory,1,1,,1,,,
35348620,accessory,3,1,,1,,,
35348620,accessory,4,1,,1,,,
35348621,accessory,1,1,,1,,,
35348621,accessory,3,1,,1,,,
35348621,accessory,4,1,,1,,,
35348623,accessory,1,1,,1,,,
35348623,accessory,3,1,,1,,,
35348623,accessory,4,1,,1,,,
35348624,accessory,1,2,,2,2,1,
35348626,accessory,2,2,1,,2,1,
35348628,accessory,1,2,,1,2,2,
35348630,accessory,2,2,1,,2,2,
35348631,accessory,1,7,,5,7,7,
35348632,accessory,1,6,,6,6,1,
35348633,accessory,1,1,,1,1,,
35348633,accessory,4,1,,1,1,,
35348638,accessory,1,5,,2,5,5,
35348641,accessory,1,7,,4,6,7,
35348642,core,1,2,,1,1,1,
35348643,accessory,1,2,,,2,2,
35348643,accessory,2,2,,,2,2,
35348647,accessory,1,1,,1,1,,
35348647,accessory,4,1,,1,1,,
35348648,accessory,1,7,,4,4,7,
35348649,accessory,1,1,,,,1,
35348649,accessory,2,1,,,,1,
35348649,accessory,3,1,,,,1,
35348656,accessory,1,57,,48,57,57,
35348659,accessory,1,17,,12,17,17,
35348664,accessory,2,2,1,,2,2,
35348665,accessory,1,1,,,1,1,
35348665,accessory,2,1,,,1,1,
35348666,accessory,1,1,,,1,1,
35348666,accessory,2,1,,,1,1,
35348669,accessory,1,19,,4,19,19,
35348670,accessory,1,15,,11,15,15,
35348671,accessory,1,7,,3,7,7,
35348672,accessory,1,7,,6,7,7,
35348675,accessory,1,2,,1,2,2,
35348676,accessory,2,2,1,,2,2,
35348685,accessory,1,3,,2,3,3,
35348687,core,1,3,,2,2,2,
35348689,accessory,1,2,,2,1,1,
35348692,accessory,1,1,,1,1,,
35348692,accessory,4,1,,1,1,,
35348693,accessory,2,1,1,,,1,
35348693,accessory,3,1,1,,,1,
35348695,accessory,1,2,,1,2,1,
35348701,core,3,2,1,1,,1,
35348703,accessory,1,1,,,1,,
35348703,accessory,2,1,,,1,,
35348703,accessory,4,1,,,1,,
35348704,accessory,1,1,,1,,1,
35348704,accessory,3,1,,1,,1,
35348706,core,1,3,,2,2,2,
35348708,accessory,1,38,,37,38,38,
35348710,accessory,2,4,3,,,4,
35348710,accessory,3,4,3,,,4,
35348711,accessory,1,1,,,1,1,
35348711,accessory,2,1,,,1,1,
35348716,accessory,1,1,,,1,1,
35348716,accessory,2,1,,,1,1,
35348717,accessory,1,1,,,1,1,
35348717,accessory,2,1,,,1,1,
35348739,accessory,4,3,1,2,3,,
35348749,accessory,1,2,,,2,2,
35348749,accessory,2,2,,,2,2,
35348769,accessory,1,5,,4,5,5,
35348770,accessory,1,1,,,1,1,
35348770,accessory,2,1,,,1,1,
35348771,accessory,4,3,2,3,3,,
35348772,accessory,1,2,,1,2,2,
35348779,core,3,3,1,2,,2,
35348781,accessory,1,2,,2,1,2,
35348783,core,1,6,,5,4,5,
35348790,core,2,2,1,,1,,
35348790,core,4,2,1,,1,,
35348796,accessory,1,2,,2,,2,
35348796,accessory,3,2,,2,,2,
35348802,core,3,2,1,1,,1,
35348804,accessory,1,2,,2,2,1,
35348805,accessory,1,1,,1,1,,
35348805,accessory,4,1,,1,1,,
35348809,accessory,1,1,,1,,1,
35348809,accessory,3,1,,1,,1,
35348819,core,4,12,2,2,2,,
35348821,accessory,1,1,,1,,,
35348821,accessory,3,1,,1,,,
35348821,accessory,4,1,,1,,,
35348827,core,3,6,3,3,,3,
35348837,accessory,2,1,1,,,,
35348837,accessory,3,1,1,,,,
35348837,accessory,4,1,1,,,,
35348838,accessory,2,1,1,,,,
35348838,accessory,3,1,1,,,,
35348838,accessory,4,1,1,,,,
35348840,accessory,1,1,,1,,,
35348840,accessory,3,1,,1,,,
35348840,accessory,4,1,,1,,,
35348847,accessory,1,2,,2,1,1,
35348849,accessory,2,1,1,,,,
35348849,accessory,3,1,1,,,,
35348849,accessory,4,1,1,,,,
35348850,accessory,1,1,,,1,,
35348850,accessory,2,1,,,1,,
35348850,accessory,4,1,,,1,,
35348851,accessory,3,1,1,1,,,
35348851,accessory,4,1,1,1,,,
35348864,core,1,2,,,1,1,
35348864,core,2,2,,,1,1,
35348866,accessory,2,1,1,,,,
35348866,accessory,3,1,1,,,,
35348866,accessory,4,1,1,,,,
35348867,accessory,1,1,,,,1,
35348867,accessory,2,1,,,,1,
35348867,accessory,3,1,,,,1,
35348868,accessory,1,1,,,,1,
35348868,accessory,2,1,,,,1,
35348868,accessory,3,1,,,,1,
35348871,accessory,1,1,,,1,1,
35348871,accessory,2,1,,,1,1,
35348875,core,1,2,,,1,1,
35348875,core,2,2,,,1,1,
35348892,accessory,1,1,,1,,1,
35348892,accessory,3,1,,1,,1,
35348893,accessory,1,1,,,,1,
35348893,accessory,2,1,,,,1,
35348893,accessory,3,1,,,,1,
35348899,accessory,2,2,2,,1,2,
35348904,accessory,1,1,,,1,,
35348904,accessory,2,1,,,1,,
35348904,accessory,4,1,,,1,,
35348905,accessory,1,1,,1,,1,
35348905,accessory,3,1,,1,,1,
35348906,accessory,1,1,,,1,1,
35348906,accessory,2,1,,,1,1,
35348910,core,1,2,,1,1,1,
35348915,core,2,2,1,,,,
35348915,core,3,2,1,,,,
35348915,core,4,2,1,,,,
35348926,accessory,1,1,,1,,,
35348926,accessory,3,1,,1,,,
35348926,accessory,4,1,,1,,,
35348939,accessory,1,1,,,1,,
35348939,accessory,2,1,,,1,,
35348939,accessory,4,1,,,1,,
35348940,accessory,1,1,,1,,1,
35348940,accessory,3,1,,1,,1,
35348941,accessory,2,1,1,,1,,
35348941,accessory,4,1,1,,1,,
35348942,accessory,1,1,,1,,1,
35348942,accessory,3,1,,1,,1,
35348947,core,1,3,,2,1,1,
35348949,accessory,3,2,1,2,,2,
35348957,accessory,1,3,,,3,,
35348957,accessory,2,3,,,3,,
35348957,accessory,4,3,,,3,,
35348963,core,1,2,,,1,1,
35348963,core,2,2,,,1,1,
35348965,accessory,1,1,,,1,,
35348965,accessory,2,1,,,1,,
35348965,accessory,4,1,,,1,,
35348966,accessory,1,1,,1,,1,
35348966,accessory,3,1,,1,,1,
35348970,core,2,11,7,,,,
35348970,core,3,11,7,,,,
35348970,core,4,11,7,,,,
35348971,core,2,5,2,,,,
35348971,core,3,5,2,,,,
35348971,core,4,5,2,,,,
35348973,accessory,1,1,,1,,1,
35348973,accessory,3,1,,1,,1,
35348985,accessory,2,1,1,,,,
35348985,accessory,3,1,1,,,,
35348985,accessory,4,1,1,,,,
35349003,accessory,1,1,,,1,,
35349003,accessory,2,1,,,1,,
35349003,accessory,4,1,,,1,,
35349004,accessory,1,1,,,1,,
35349004,accessory,2,1,,,1,,
35349004,accessory,4,1,,,1,,
35349014,accessory,1,1,,1,,1,
35349014,accessory,3,1,,1,,1,
35349015,accessory,2,1,1,,1,,
35349015,accessory,4,1,1,,1,,
35349035,accessory,1,1,,,,1,
35349035,accessory,2,1,,,,1,
35349035,accessory,3,1,,,,1,
35349036,accessory,1,1,,1,,,
35349036,accessory,3,1,,1,,,
35349036,accessory,4,1,,1,,,
35349037,accessory,2,1,1,,1,,
35349037,accessory,4,1,1,,1,,
35349042,core,1,2,,1,1,1,
35349051,accessory,1,1,,,1,1,
35349051,accessory,2,1,,,1,1,
35349052,accessory,2,1,1,,1,,
35349052,accessory,4,1,1,,1,,
35349061,core,1,2,,1,1,1,
35349062,accessory,1,1,,1,,1,
35349062,accessory,3,1,,1,,1,
35349065,accessory,1,1,,1,,1,
35349065,accessory,3,1,,1,,1,
35349068,accessory,4,2,1,1,2,,
35349069,accessory,1,1,,,,1,
35349069,accessory,2,1,,,,1,
35349069,accessory,3,1,,,,1,
35349070,accessory,1,1,,1,,1,
35349070,accessory,3,1,,1,,1,
35349071,accessory,1,1,,1,1,,
35349071,accessory,4,1,,1,1,,
35349073,accessory,1,1,,,1,1,
35349073,accessory,2,1,,,1,1,
35349074,accessory,1,1,,,1,,
35349074,accessory,2,1,,,1,,
35349074,accessory,4,1,,,1,,
35349075,accessory,1,1,,1,,1,
35349075,accessory,3,1,,1,,1,
35349076,accessory,2,1,1,,1,,
35349076,accessory,4,1,1,,1,,
35349078,accessory,1,1,,1,,1,
35349078,accessory,3,1,,1,,1,
35349084,accessory,2,1,1,,1,,
35349084,accessory,4,1,1,,1,,
35349085,accessory,1,1,,1,,1,
35349085,accessory,3,1,,1,,1,
35349086,accessory,3,1,1,1,,,
35349086,accessory,4,1,1,1,,,
35349087,accessory,1,1,,1,1,,
35349087,accessory,4,1,,1,1,,
35349092,accessory,1,1,,1,,1,
35349092,accessory,3,1,,1,,1,
35349093,accessory,1,1,,1,,1,
35349093,accessory,3,1,,1,,1,
35349095,accessory,1,1,,,1,1,
35349095,accessory,2,1,,,1,1,
35349097,core,1,2,,1,1,1,
35349102,accessory,1,1,,1,,1,
35349102,accessory,3,1,,1,,1,
35349105,accessory,1,1,,1,,,
35349105,accessory,3,1,,1,,,
35349105,accessory,4,1,,1,,,
35349111,accessory,2,1,1,,,,
35349111,accessory,3,1,1,,,,
35349111,accessory,4,1,1,,,,
35349121,accessory,1,2,,2,2,,
35349121,accessory,4,2,,2,2,,
35349122,accessory,1,1,,1,,1,
35349122,accessory,3,1,,1,,1,
35349123,accessory,2,1,1,,1,,
35349123,accessory,4,1,1,,1,,
35349127,core,1,2,,1,1,,
35349127,core,4,2,,1,1,,
35349130,accessory,1,1,,1,1,,
35349130,accessory,4,1,,1,1,,
35349131,accessory,1,1,,1,,,
35349131,accessory,3,1,,1,,,
35349131,accessory,4,1,,1,,,
35349132,accessory,1,1,,1,,,
35349132,accessory,3,1,,1,,,
35349132,accessory,4,1,,1,,,
35349146,accessory,1,1,,,,1,
35349146,accessory,2,1,,,,1,
35349146,accessory,3,1,,,,1,
35349169,core,2,2,1,,1,1,
35349170,accessory,1,1,,1,,1,
35349170,accessory,3,1,,1,,1,
35349171,accessory,1,1,,1,,1,
35349171,accessory,3,1,,1,,1,
35349177,accessory,1,1,,,,1,
35349177,accessory,2,1,,,,1,
35349177,accessory,3,1,,,,1,
35349190,core,1,2,,1,1,1,
35349193,accessory,3,2,2,1,,1,
35349201,core,3,2,1,1,,1,
35349202,accessory,1,1,,,1,,
35349202,accessory,2,1,,,1,,
35349202,accessory,4,1,,,1,,
35349203,accessory,2,1,1,,,,
35349203,accessory,3,1,1,,,,
35349203,accessory,4,1,1,,,,
35349204,accessory,1,1,,1,,1,
35349204,accessory,3,1,,1,,1,
35349205,accessory,2,1,1,,1,,
35349205,accessory,4,1,1,,1,,
35349207,accessory,1,1,,,1,1,
35349207,accessory,2,1,,,1,1,
35349208,accessory,1,1,,,,1,
35349208,accessory,2,1,,,,1,
35349208,accessory,3,1,,,,1,
35349210,accessory,2,1,1,,,,
35349210,accessory,3,1,1,,,,
35349210,accessory,4,1,1,,,,
35349217,accessory,2,1,1,,,,
35349217,accessory,3,1,1,,,,
35349217,accessory,4,1,1,,,,
35349218,accessory,1,1,,1,,1,
35349218,accessory,3,1,,1,,1,
35349228,accessory,1,4,,3,4,4,
35349230,accessory,1,3,,2,3,3,
35349232,accessory,1,2,,1,2,2,
35349233,accessory,1,2,,1,2,2,
35349234,accessory,1,1,,,1,1,
35349234,accessory,2,1,,,1,1,
35349235,accessory,1,1,,,1,1,
35349235,accessory,2,1,,,1,1,
35349236,accessory,1,1,,,1,1,
35349236,accessory,2,1,,,1,1,
35349237,accessory,1,1,,,1,1,
35349237,accessory,2,1,,,1,1,
35349238,accessory,1,1,,,1,1,
35349238,accessory,2,1,,,1,1,
35349248,accessory,1,1,,,,1,
35349248,accessory,2,1,,,,1,
35349248,accessory,3,1,,,,1,
35349249,accessory,1,1,,1,1,,
35349249,accessory,4,1,,1,1,,
35349257,accessory,1,1,,1,,1,
35349257,accessory,3,1,,1,,1,
35349258,core,3,2,1,1,,1,
35349261,accessory,1,1,,1,1,,
35349261,accessory,4,1,,1,1,,
35349265,accessory,2,1,1,,,,
35349265,accessory,3,1,1,,,,
35349265,accessory,4,1,1,,,,
35349266,accessory,1,1,,,,1,
35349266,accessory,2,1,,,,1,
35349266,accessory,3,1,,,,1,
35349267,accessory,1,1,,1,,,
35349267,accessory,3,1,,1,,,
35349267,accessory,4,1,,1,,,
35349268,accessory,2,1,1,,,1,
35349268,accessory,3,1,1,,,1,
35349275,accessory,1,1,,1,,1,
35349275,accessory,3,1,,1,,1,
35349276,accessory,1,1,,1,,1,
35349276,accessory,3,1,,1,,1,
35349278,accessory,1,4,,2,4,4,
35349280,accessory,3,1,1,1,,,
35349280,accessory,4,1,1,1,,,
35349281,accessory,1,1,,,1,1,
35349281,accessory,2,1,,,1,1,
35349286,accessory,3,8,7,7,,8,
35349294,accessory,1,2,,,2,2,
35349294,accessory,2,2,,,2,2,
35349303,accessory,1,1,,,1,,
35349303,accessory,2,1,,,1,,
35349303,accessory,4,1,,,1,,
35349307,core,1,2,,,1,,
35349307,core,2,2,,,1,,
35349307,core,4,2,,,1,,
35349308,core,3,2,1,1,,1,
35349309,accessory,1,1,,,1,,
35349309,accessory,2,1,,,1,,
35349309,accessory,4,1,,,1,,
35349310,accessory,1,1,,,1,,
35349310,accessory,2,1,,,1,,
35349310,accessory,4,1,,,1,,
35349316,accessory,1,1,,,1,,
35349316,accessory,2,1,,,1,,
35349316,accessory,4,1,,,1,,
35349317,accessory,1,1,,,1,,
35349317,accessory,2,1,,,1,,
35349317,accessory,4,1,,,1,,
35349327,accessory,1,1,,,,1,
35349327,accessory,2,1,,,,1,
35349327,accessory,3,1,,,,1,
35349328,accessory,3,1,1,1,,,
35349328,accessory,4,1,1,1,,,
35349330,core,1,2,,1,1,1,
35349336,core,2,2,1,,1,1,
35349337,accessory,1,1,,1,,1,
35349337,accessory,3,1,,1,,1,
35349345,accessory,1,1,,,1,1,
35349345,accessory,2,1,,,1,1,
35349346,core,3,2,1,1,,1,
35349367,accessory,2,2,1,,2,,
35349367,accessory,4,2,1,,2,,
35349368,core,3,2,1,1,,1,
35349369,accessory,1,1,,1,,1,
35349369,accessory,3,1,,1,,1,
35349370,accessory,2,1,1,,1,,
