x,y,Category
9,42965,Accessory
4,35018,Unique
7,40999,Unique
11,21348,Core
9,60725,Unique
9,52579,Unique
8,54575,Unique
7,37155,Accessory
8,61167,Unique
9,45987,Unique
6,58820,Unique
6,58663,Unique
8,44586,Unique
10,47517,Accessory
5,38447,Unique
4,20728,Accessory
12,67513,Unique
5,26061,Core
8,22479,Core
7,22185,Core
11,66082,Unique
6,30483,Accessory
8,42558,Unique
11,50731,Accessory
6,30204,Accessory
8,62490,Unique
7,33868,Accessory
12,54718,Accessory
6,28761,Accessory
6,48674,Unique
10,22229,Core
6,24238,Core
4,17036,Accessory
4,32207,Unique
11,21944,Core
8,21864,Core
8,21548,Core
13,69467,Unique
8,40002,Accessory
5,23854,Accessory
7,41213,Unique
9,42983,Accessory
10,53910,Unique
7,36481,Accessory
5,25626,Accessory
5,48586,Unique
8,40938,Unique
9,22784,Core
8,55363,Unique
9,44201,Accessory
7,38846,Unique
10,56284,Unique
8,23723,Core
7,34159,Accessory
9,62502,Unique
9,22623,Core
5,27044,Accessory
9,65029,Unique
6,30170,Accessory
7,24270,Core
9,21724,Core
9,54133,Unique
9,45234,Unique
6,24457,Core
3,29506,Unique
9,57303,Unique
8,60887,Unique
6,30893,Accessory
11,55938,Unique
7,35102,Accessory
4,33547,Unique
9,45395,Accessory
7,47370,Unique
7,59407,Unique
8,22512,Core
6,49479,Unique
7,36515,Accessory
9,43344,Accessory
6,58379,Unique
5,36652,Unique
7,58602,Unique
7,23508,Core
7,24008,Core
6,24960,Core
7,60799,Unique
6,32023,Accessory
10,21521,Core
7,22609,Core
11,67268,Unique
8,53966,Unique
6,57100,Unique
6,31644,Accessory
8,50289,Unique
11,20733,Core
7,37049,Accessory
11,56748,Unique
5,25245,Core
6,48669,Unique
5,46111,Unique
10,47621,Accessory
7,43209,Unique
5,48112,Unique
9,61005,Unique
3,11631,Accessory
6,38005,Unique
11,49446,Accessory
5,48892,Unique
5,25732,Accessory
10,57023,Unique
9,44784,Accessory
4,19148,Accessory
10,49237,Accessory
9,53389,Unique
3,29889,Core
5,26372,Accessory
11,21603,Core
8,23314,Core
8,21918,Core
6,49636,Unique
7,24845,Core
7,41893,Unique
8,38872,Accessory
12,66774,Unique
6,39652,Unique
9,44009,Accessory
10,53780,Unique
4,25809,Core
9,42095,Accessory
6,23655,Core
9,22156,Core
10,47055,Accessory
9,43734,Accessory
9,53473,Unique
10,21057,Core
6,48087,Unique
8,22849,Core
4,18839,Accessory
7,50691,Unique
9,54659,Unique
8,43150,Unique
11,49786,Accessory
7,33972,Accessory
5,26920,Core
6,30134,Accessory
10,22893,Core
7,34263,Accessory
7,33704,Accessory
8,51509,Unique
9,53222,Unique
10,55093,Unique
7,40045,Unique
6,37038,Unique
12,54380,Accessory
9,45916,Accessory
7,24672,Core
7,54242,Unique
6,24924,Core
9,43736,Accessory
5,47776,Unique
5,25187,Core
11,20772,Core
3,47298,Unique
7,49795,Unique
5,23573,Core
9,21318,Core
9,42064,Unique
6,23311,Core
7,40251,Unique
4,35754,Unique
6,37266,Unique
9,41482,Unique
10,66045,Unique
7,51732,Unique
5,25213,Core
11,54752,Unique
8,54933,Unique
6,24856,Core
5,34896,Unique
6,41432,Unique
4,43536,Unique
10,65235,Unique
7,41209,Unique
7,35347,Accessory
9,43238,Accessory
7,34743,Accessory
8,38376,Accessory
10,47091,Accessory
6,24608,Core
10,56800,Unique
5,47911,Unique
4,26001,Core
9,21412,Core
5,25586,Core
8,23170,Core
6,30700,Accessory
7,36925,Accessory
10,46018,Accessory
8,23971,Core
8,61066,Unique
8,50647,Unique
10,48671,Accessory
5,25272,Accessory
6,41577,Unique
5,25576,Accessory
6,32012,Accessory
6,40789,Unique
7,58015,Unique
7,35277,Accessory
2,33060,Core
7,23798,Core
5,25654,Core
9,45109,Accessory
8,39127,Accessory
5,45044,Unique
9,53017,Unique
8,23942,Core
8,23687,Core
9,57150,Unique
10,54966,Unique
5,23960,Accessory
12,52982,Accessory
9,64749,Unique
9,22565,Core
10,22104,Core
4,26345,Core
11,50314,Accessory
10,47386,Accessory
9,42573,Accessory
10,55776,Unique
9,43648,Accessory
5,45402,Unique
6,38842,Unique
10,48069,Accessory
11,20269,Core
5,24041,Core
7,22706,Core
7,22867,Core
7,22523,Core
8,22048,Core
5,43997,Unique
7,34177,Accessory
10,47925,Accessory
9,55469,Unique
8,40644,Accessory
5,24385,Core
8,24126,Core
9,43380,Accessory
6,38434,Unique
9,62669,Unique
13,20032,Core
8,42279,Unique
9,44573,Unique
7,25255,Core
8,40351,Accessory
9,20879,Core
7,25140,Core
8,39769,Accessory
4,27948,Core
9,52663,Unique
9,22526,Core
8,44056,Unique
7,22925,Core
9,61841,Unique
8,52319,Unique
4,49818,Unique
5,23872,Accessory
6,48747,Unique
10,21560,Core
6,38685,Unique
10,49032,Accessory
6,55953,Unique
6,58457,Unique
12,55221,Accessory
6,23881,Core
9,61483,Unique
6,30614,Accessory
9,21753,Core
5,27269,Accessory
10,22323,Core
7,61442,Unique
8,62341,Unique
7,52162,Unique
5,26025,Core
10,21151,Core
7,22397,Core
10,54765,Unique
7,49270,Unique
7,24198,Core
9,53272,Unique
6,24026,Core
8,22142,Core
4,28021,Core
8,52118,Unique
11,20202,Core
8,39181,Accessory
8,49003,Unique
9,54082,Unique
5,24857,Accessory
3,30346,Unique
7,48836,Unique
8,39359,Accessory
11,58000,Unique
5,46278,Unique
5,23550,Accessory
11,60305,Unique
6,23828,Core
9,55268,Unique
9,21354,Core
6,50230,Unique
9,55403,Unique
9,42341,Accessory
6,47714,Unique
7,23490,Core
8,39537,Accessory
4,18661,Accessory
5,26826,Core
7,53979,Unique
9,21982,Core
13,58640,Accessory
9,55218,Unique
7,50765,Unique
6,50606,Unique
9,21821,Core
5,25401,Accessory
7,38750,Unique
6,31714,Accessory
8,22770,Core
11,20830,Core
5,26169,Accessory
5,27037,Accessory
6,23253,Core
12,21089,Core
4,17856,Accessory
9,21972,Core
8,42060,Unique
9,63837,Unique
8,52369,Unique
5,24375,Core
4,45691,Unique
8,42408,Unique
8,40195,Accessory
10,21093,Core
8,41904,Accessory
9,55696,Unique
10,47211,Accessory
7,33810,Accessory
9,23338,Core
6,23224,Core
12,52865,Accessory
9,42751,Accessory
9,54436,Unique
10,47172,Accessory
10,22703,Core
9,45215,Accessory
11,55311,Unique
5,24091,Accessory
11,20341,Core
7,24443,Core
6,23597,Core
11,20639,Core
10,22905,Core
7,23949,Core
9,22214,Core
7,39228,Unique
9,56591,Unique
6,30251,Accessory
7,50057,Unique
3,12172,Accessory
9,63378,Unique
11,52279,Accessory
6,23088,Core
5,23469,Core
7,48305,Unique
6,31651,Accessory
6,23742,Core
7,35501,Accessory
6,23321,Core
8,62563,Unique
5,24625,Accessory
7,24241,Core
8,53162,Unique
8,38755,Accessory
6,49590,Unique
9,24269,Core
8,21803,Core
9,22450,Core
10,48572,Accessory
11,52036,Accessory
7,51510,Unique
7,36526,Accessory
4,27176,Core
5,47119,Unique
6,39926,Unique
13,67215,Unique
9,62651,Unique
9,63183,Unique
7,39758,Unique
7,43262,Unique
5,26180,Core
7,59784,Unique
7,41464,Unique
10,66510,Unique
9,64122,Unique
6,51142,Unique
10,21402,Core
6,50332,Unique
4,18429,Accessory
5,24612,Accessory
5,26746,Accessory
8,54878,Unique
11,20794,Core
6,39503,Unique
9,42176,Accessory
8,38259,Accessory
8,54832,Unique
6,23458,Core
6,25740,Core
8,61698,Unique
4,34358,Unique
7,36048,Accessory
8,21433,Core
6,51565,Unique
12,67858,Unique
6,50499,Unique
9,57093,Unique
10,47224,Accessory
8,23324,Core
7,35408,Accessory
8,60408,Unique
5,44234,Unique
8,59243,Unique
11,20711,Core
6,50755,Unique
8,61627,Unique
11,65401,Unique
8,44800,Unique
8,22814,Core
8,55320,Unique
7,57582,Unique
6,24866,Core
11,56780,Unique
8,51029,Unique
7,59133,Unique
7,23870,Core
5,45747,Unique
4,43309,Unique
8,40247,Accessory
7,52179,Unique
4,43108,Unique
9,62753,Unique
11,21004,Core
9,42720,Accessory
12,66927,Unique
5,24723,Core
5,26629,Core
8,62442,Unique
4,35330,Unique
9,44489,Unique
9,54886,Unique
9,63615,Unique
7,23579,Core
6,28811,Accessory
6,24065,Core
11,64791,Unique
5,26694,Accessory
9,62568,Unique
7,58974,Unique
9,46573,Unique
4,27977,Core
5,49172,Unique
8,41426,Accessory
11,50215,Accessory
5,45351,Unique
6,23372,Core
5,23972,Core
9,64188,Unique
8,44107,Unique
7,33740,Accessory
6,29762,Accessory
10,62804,Unique
3,10997,Accessory
5,23347,Accessory
8,22444,Core
5,25177,Core
10,46041,Accessory
10,65717,Unique
7,58444,Unique
8,40887,Accessory
8,62921,Unique
9,21551,Core
4,26277,Core
7,48734,Unique
6,30607,Accessory
7,22195,Core
8,39934,Accessory
11,57078,Unique
9,42555,Accessory
10,48585,Accessory
8,39116,Accessory
11,54650,Unique
9,52858,Unique
3,30026,Core
4,18886,Accessory
6,50728,Unique
9,23389,Core
4,20140,Accessory
5,43954,Unique
6,41274,Unique
4,19831,Accessory
6,31581,Accessory
7,35793,Accessory
8,22469,Core
9,42869,Unique
10,47528,Accessory
7,37552,Accessory
4,27186,Core
9,22166,Core
10,64805,Unique
9,62000,Unique
9,45010,Unique
7,50082,Unique
4,33928,Unique
6,26004,Core
7,42274,Unique
9,22935,Core
5,55262,Unique
8,52905,Unique
7,34380,Accessory
10,57089,Unique
8,38768,Accessory
8,41016,Accessory
10,20579,Core
10,55627,Unique
5,44742,Unique
11,21175,Core
5,24117,Core
8,22171,Core
4,28050,Core
12,53996,Accessory
5,45552,Unique
7,42089,Unique
10,56437,Unique
7,39884,Unique
10,46793,Accessory
10,45693,Accessory
4,46961,Unique
5,25615,Accessory
9,22224,Core
9,43614,Unique
9,53695,Unique
5,36401,Unique
4,16968,Accessory
5,25398,Accessory
11,20560,Core
11,65239,Unique
5,37211,Unique
6,24123,Core
7,23737,Core
7,24611,Core
8,41248,Accessory
4,43965,Unique
8,41070,Accessory
7,36632,Accessory
10,55998,Unique
12,55525,Accessory
10,48479,Accessory
4,20372,Accessory
9,52105,Unique
7,35687,Accessory
4,45241,Unique
10,54817,Unique
7,59941,Unique
7,33636,Accessory
7,25043,Core
5,25680,Core
6,23694,Core
7,58750,Unique
11,52678,Accessory
9,44032,Accessory
7,24231,Core
8,24438,Core
3,41726,Unique
6,41605,Unique
6,29669,Accessory
7,51248,Unique
7,40998,Unique
7,22767,Core
9,64425,Unique
11,59108,Unique
8,38604,Accessory
8,55190,Unique
10,61837,Unique
12,54346,Accessory
6,25791,Core
9,57878,Unique
6,46523,Unique
7,60046,Unique
11,22045,Core
7,22497,Core
7,36141,Accessory
5,24421,Core
7,34229,Accessory
7,50639,Unique
9,42586,Accessory
4,40265,Unique
10,21028,Core
9,52155,Unique
5,27362,Core
7,22903,Core
8,21409,Core
5,24478,Accessory
6,29940,Accessory
7,61316,Unique
11,51628,Accessory
11,63550,Unique
9,43723,Accessory
6,46115,Unique
8,54093,Unique
8,43981,Unique
7,54521,Unique
4,34484,Unique
9,22645,Core
5,26104,Accessory
6,25366,Core
5,24572,Core
5,38955,Unique
9,43684,Accessory
8,38358,Accessory
11,56753,Unique
7,53251,Unique
8,52798,Unique
11,66821,Unique
4,18582,Accessory
10,58688,Unique
6,39122,Unique
6,25370,Core
8,40655,Accessory
7,39281,Unique
10,20883,Core
7,59128,Unique
8,52250,Unique
3,40335,Unique
7,52441,Unique
8,61150,Unique
6,25668,Core
9,52276,Unique
7,54400,Unique
8,22390,Core
11,65647,Unique
6,31254,Accessory
8,23784,Core
13,61700,Unique
10,21032,Core
3,11971,Accessory
7,22990,Core
12,56584,Unique
10,47691,Unique
9,45573,Accessory
4,18787,Accessory
7,41921,Unique
7,48608,Unique
6,32764,Accessory
10,48448,Accessory
9,45132,Accessory
6,37293,Unique
7,51369,Unique
4,34892,Unique
9,42859,Accessory
8,51490,Unique
9,21921,Core
6,30918,Accessory
5,46557,Unique
10,58889,Unique
10,21833,Core
10,64289,Unique
10,45709,Accessory
7,34790,Accessory
8,44670,Unique
9,53905,Unique
8,50704,Unique
8,49533,Unique
10,47582,Accessory
10,49219,Accessory
7,23148,Core
9,44854,Accessory
6,30713,Accessory
6,24496,Core
5,36503,Unique
11,21435,Core
10,21823,Core
7,50438,Unique
9,57776,Unique
8,60414,Unique
7,36458,Accessory
9,55905,Unique
11,50830,Accessory
8,40245,Accessory
11,51781,Accessory
8,41196,Accessory
4,26140,Core
7,34730,Accessory
7,35383,Accessory
7,36905,Accessory
7,35805,Accessory
8,23626,Core
6,38155,Unique
6,55423,Unique
8,37997,Accessory
9,23026,Core
6,37750,Unique
8,39524,Accessory
9,43754,Accessory
5,26482,Core
8,54195,Unique
4,33674,Unique
5,25919,Accessory
7,50509,Unique
8,59695,Unique
2,30572,Core
8,53663,Unique
10,21100,Core
8,62062,Unique
3,11793,Accessory
9,43274,Accessory
11,47726,Unique
7,42125,Unique
8,52101,Unique
7,50700,Unique
8,60971,Unique
6,39086,Unique
11,49904,Accessory
7,39609,Unique
4,42852,Unique
4,31831,Unique
5,25236,Accessory
9,52053,Unique
12,20542,Core
7,23939,Core
8,53283,Unique
4,44194,Unique
8,50825,Unique
8,59852,Unique
6,31991,Accessory
8,50630,Unique
9,22597,Core
4,19479,Accessory
7,60404,Unique
12,65913,Unique
8,21700,Core
12,20474,Core
6,30086,Accessory
8,60535,Unique
6,24486,Core
2,26785,Unique
6,30303,Accessory
8,38836,Accessory
10,46683,Accessory
8,61596,Unique
7,23138,Core
4,20676,Accessory
7,33891,Accessory
8,60786,Unique
9,22881,Core
6,47077,Unique
11,59158,Unique
12,20484,Core
8,23910,Core
8,41468,Unique
6,47399,Unique
10,46863,Accessory
9,22080,Core
7,42827,Unique
3,42787,Unique
6,46589,Unique
10,54390,Unique
6,25134,Core
6,24554,Core
7,51984,Unique
3,11561,Accessory
6,47333,Unique
5,36911,Unique
6,56991,Unique
8,22099,Core
7,41516,Unique
9,45542,Accessory
6,32559,Accessory
5,25973,Accessory
13,20093,Core
5,26550,Core
8,52151,Unique
4,26657,Core
8,50368,Unique
8,42006,Accessory
10,20651,Core
7,40728,Unique
6,29692,Accessory
6,30508,Accessory
9,54817,Unique
8,23920,Core
9,22587,Core
9,22426,Core
7,51849,Unique
6,41004,Unique
4,44230,Unique
7,24691,Core
4,41713,Unique
9,46904,Unique
4,25740,Core
5,24923,Accessory
5,25535,Core
10,21511,Core
7,36528,Accessory
7,36328,Accessory
8,40258,Accessory
10,65820,Unique
6,31135,Accessory
10,21884,Core
11,51434,Accessory
7,50987,Unique
6,30296,Accessory
7,40730,Unique
7,23663,Core
10,47504,Accessory
6,58885,Unique
6,50347,Unique
7,24650,Core
6,24659,Core
9,55121,Unique
8,54756,Unique
7,42201,Unique
9,52477,Unique
4,27349,Core
8,22245,Core
5,55643,Unique
5,26514,Accessory
5,45523,Unique
5,39290,Unique
5,38568,Unique
6,25208,Core
8,21599,Core
6,32678,Accessory
12,54263,Accessory
9,22891,Core
11,20353,Core
10,45756,Accessory
11,56594,Unique
6,29786,Accessory
4,26734,Core
8,23304,Core
11,20312,Core
7,34146,Accessory
5,46176,Unique
6,55387,Unique
10,47452,Accessory
7,42088,Unique
10,54579,Unique
9,43436,Unique
6,58012,Unique
11,21986,Core
9,22105,Core
8,39314,Accessory
6,38126,Unique
8,23151,Core
6,32122,Accessory
5,49289,Unique
9,57125,Unique
4,47186,Unique
8,60989,Unique
6,23295,Core
11,20450,Core
8,24145,Core
6,44867,Unique
9,43853,Accessory
11,21372,Core
12,60463,Unique
5,24888,Accessory
7,37576,Accessory
8,53114,Unique
6,22680,Core
6,23633,Core
9,52840,Unique
3,12769,Accessory
6,57982,Unique
7,22134,Core
7,58141,Unique
8,21969,Core
6,31317,Accessory
8,23677,Core
6,47678,Unique
5,48790,Unique
5,48479,Unique
8,52016,Unique
10,56408,Unique
7,34660,Accessory
9,54407,Unique
8,38510,Accessory
8,55470,Unique
9,21960,Core
9,22202,Core
7,33819,Accessory
6,29482,Accessory
10,55389,Unique
9,42310,Accessory
7,53757,Unique
8,54069,Unique
9,22275,Core
8,55129,Unique
9,20973,Core
5,23345,Accessory
9,23406,Core
11,20707,Core
10,20969,Core
8,38239,Accessory
6,28712,Accessory
8,40436,Unique
9,43617,Accessory
7,37446,Accessory
8,53886,Unique
7,36912,Accessory
8,51105,Unique
11,20723,Core
9,45893,Unique
10,22352,Core
3,27522,Core
10,48092,Accessory
9,22613,Core
5,35362,Unique
5,36265,Unique
7,35967,Accessory
8,38779,Accessory
7,34624,Accessory
8,52453,Unique
10,57726,Unique
7,23850,Core
5,25567,Core
13,68891,Unique
6,24133,Core
7,35221,Accessory
5,25905,Core
7,35115,Accessory
8,40765,Unique
7,50894,Unique
7,41540,Unique
8,39817,Accessory
9,43747,Accessory
10,48168,Accessory
8,38640,Accessory
11,63810,Unique
7,23293,Core
10,46987,Accessory
7,34276,Accessory
5,24202,Accessory
8,39618,Accessory
8,22651,Core
5,49204,Unique
12,60969,Unique
11,48314,Unique
7,23200,Core
9,45443,Accessory
7,50801,Unique
8,50833,Unique
6,29656,Accessory
9,21888,Core
5,26696,Accessory
4,28401,Core
8,53199,Unique
5,25153,Accessory
12,20277,Core
6,30880,Accessory
5,24735,Core
3,12595,Accessory
7,37272,Accessory
4,34766,Unique
9,22947,Core
10,20725,Core
8,23582,Core
10,53751,Unique
7,51250,Unique
8,38293,Accessory
6,25382,Core
9,63360,Unique
7,52365,Unique
9,44162,Accessory
4,19241,Accessory
6,29838,Accessory
9,43671,Accessory
3,30124,Unique
8,51890,Unique
6,30217,Accessory
7,51267,Unique
7,60898,Unique
7,36024,Accessory
10,47815,Unique
8,21628,Core
8,22972,Core
4,20385,Accessory
11,66959,Unique
4,20255,Accessory
7,50457,Unique
10,22214,Core
10,48274,Accessory
4,26226,Core
7,41688,Unique
6,31299,Accessory
6,23674,Core
7,36502,Accessory
5,25509,Accessory
9,53138,Unique
9,41809,Accessory
7,22974,Core
8,24104,Core
5,26192,Accessory
5,27031,Accessory
4,41108,Unique
10,22239,Core
6,30661,Accessory
8,55618,Unique
7,24179,Core
7,24280,Core
5,25283,Accessory
8,23117,Core
10,47634,Accessory
9,44108,Accessory
4,33710,Unique
8,44587,Unique
8,39001,Accessory
3,12048,Accessory
3,11644,Accessory
4,19060,Accessory
11,21338,Core
7,60167,Unique
8,22949,Core
12,64976,Unique
9,22460,Core
5,46027,Unique
6,29708,Accessory
6,24503,Core
7,35097,Accessory
6,49507,Unique
6,48645,Unique
12,20681,Core
8,39947,Accessory
8,38649,Accessory
7,34999,Accessory
7,23480,Core
7,23518,Core
8,23991,Core
9,22674,Core
7,53175,Unique
8,22676,Core
5,25978,Core
6,31241,Accessory
10,48455,Accessory
3,30649,Unique
5,36172,Unique
7,40296,Unique
9,42850,Accessory
5,27154,Accessory
9,62466,Unique
10,47271,Accessory
10,63513,Unique
10,64122,Unique
8,59489,Unique
11,21185,Core
11,21737,Core
7,53710,Unique
11,21399,Core
7,24433,Core
7,36197,Accessory
7,24517,Core
5,26670,Accessory
7,36118,Accessory
4,33911,Unique
3,30710,Unique
9,43443,Accessory
9,21489,Core
6,29178,Accessory
5,23987,Accessory
6,31197,Accessory
8,40712,Accessory
5,25077,Core
6,52124,Unique
6,46100,Unique
10,64170,Unique
6,25341,Core
8,39220,Accessory
10,57674,Unique
7,49780,Unique
10,62651,Unique
7,52723,Unique
7,50886,Unique
9,44568,Accessory
4,28329,Core
8,50239,Unique
10,46019,Unique
4,44831,Unique
9,44275,Accessory
3,10177,Accessory
6,24228,Core
9,62810,Unique
9,54486,Unique
8,21330,Core
10,46501,Accessory
7,37482,Accessory
8,60307,Unique
4,35070,Unique
7,60122,Unique
7,58824,Unique
12,59906,Unique
6,48194,Unique
13,19734,Core
5,26170,Core
11,52153,Accessory
9,44457,Accessory
9,22633,Core
7,50109,Unique
10,56158,Unique
6,25639,Core
8,53109,Unique
6,29681,Accessory
8,38369,Accessory
9,41863,Accessory
7,35525,Accessory
10,46171,Accessory
8,61117,Unique
7,35663,Accessory
11,59163,Unique
14,60391,Accessory
9,46489,Unique
7,47853,Unique
5,24349,Core
8,40668,Accessory
10,20538,Core
5,39579,Unique
3,29941,Core
10,48759,Accessory
4,24870,Core
6,37674,Unique
7,52566,Unique
6,37851,Unique
9,22536,Core
4,42173,Unique
5,44556,Unique
5,25384,Core
9,54538,Unique
10,46466,Accessory
8,22058,Core
7,52816,Unique
5,25998,Core
6,22833,Core
8,40234,Accessory
9,45262,Accessory
9,54306,Unique
3,32547,Unique
9,43211,Accessory
10,21141,Core
10,53650,Unique
6,47835,Unique
7,37403,Accessory
11,20337,Core
3,32957,Unique
8,51700,Unique
6,49455,Unique
9,63276,Unique
9,44902,Accessory
6,32548,Accessory
6,48552,Unique
12,20335,Core
5,26286,Accessory
9,63433,Unique
11,20373,Core
8,39591,Accessory
7,33785,Accessory
7,23705,Core
9,21992,Core
7,47236,Unique
7,35431,Accessory
7,22387,Core
11,20820,Core
9,42107,Accessory
5,24521,Core
7,34806,Accessory
7,49525,Unique
10,47808,Accessory
6,29352,Accessory
2,29398,Core
9,20937,Core
10,64323,Unique
10,64475,Unique
9,21590,Core
9,53676,Unique
5,26496,Accessory
9,61656,Unique
5,53335,Unique
8,24136,Core
6,57593,Unique
7,37098,Accessory
7,22935,Core
7,49487,Unique
9,21000,Core
6,24209,Core
6,51263,Unique
8,38345,Accessory
7,22076,Core
8,22541,Core
11,20762,Core
7,25150,Core
9,43207,Accessory
7,33706,Accessory
8,21813,Core
5,26768,Core
8,39513,Accessory
6,23645,Core
8,39296,Accessory
5,24742,Accessory
8,38230,Accessory
7,48203,Unique
9,42224,Accessory
10,48988,Accessory
9,45672,Accessory
7,25303,Core
9,43261,Accessory
6,57746,Unique
8,53658,Unique
5,24832,Core
12,68430,Unique
5,24031,Core
7,35279,Accessory
7,60218,Unique
6,39346,Unique
6,41205,Unique
10,48022,Unique
6,23263,Core
5,26054,Accessory
10,61414,Unique
8,24515,Core
10,46284,Accessory
9,42456,Accessory
9,21191,Core
10,21083,Core
10,46733,Accessory
6,23665,Core
9,44867,Accessory
7,35757,Accessory
5,24974,Accessory
10,66612,Unique
7,52417,Unique
8,62079,Unique
7,35253,Accessory
9,64647,Unique
9,51495,Unique
5,26997,Core
7,22877,Core
10,20676,Core
7,22543,Core
8,21657,Core
11,51792,Accessory
3,12055,Accessory
4,25954,Core
6,56936,Unique
7,42707,Unique
9,52490,Unique
12,20014,Core
9,43148,Unique
5,26349,Accessory
9,21801,Core
10,46620,Accessory
4,33623,Unique
7,35744,Accessory
7,36235,Accessory
9,62192,Unique
6,38935,Unique
6,28941,Accessory
10,21968,Core
5,24755,Core
6,39467,Unique
6,25601,Core
7,22307,Core
8,44456,Unique
9,44685,Accessory
4,26182,Core
7,22584,Core
12,20216,Core
3,31737,Unique
9,65421,Unique
7,23335,Core
10,21670,Core
11,57845,Unique
7,35396,Accessory
6,50736,Unique
9,41698,Accessory
8,60963,Unique
9,42989,Accessory
6,29575,Accessory
9,63870,Unique
11,49692,Accessory
6,50983,Unique
8,41613,Accessory
7,34953,Accessory
10,64349,Unique
9,63211,Unique
11,20526,Core
8,45145,Unique
6,24445,Core
8,51411,Unique
10,46167,Accessory
7,50508,Unique
8,54194,Unique
9,64732,Unique
8,61531,Unique
6,49329,Unique
4,27135,Core
6,25772,Core
7,22050,Core
7,40962,Unique
7,24864,Core
8,39246,Accessory
11,59967,Unique
8,39103,Accessory
7,52542,Unique
9,43033,Accessory
5,47674,Unique
12,66570,Unique
7,53074,Unique
7,39555,Unique
10,46911,Accessory
5,24991,Core
12,60165,Unique
7,57986,Unique
9,54337,Unique
7,50541,Unique
11,50841,Accessory
6,23046,Core
6,22318,Core
8,43726,Unique
7,40525,Unique
8,60757,Unique
5,35157,Unique
8,44662,Unique
4,33172,Unique
6,52328,Unique
7,53533,Unique
8,39051,Accessory
10,63155,Unique
6,37548,Unique
8,22839,Core
13,66809,Unique
3,11924,Accessory
8,22911,Core
4,19234,Accessory
6,31160,Accessory
8,23703,Core
11,51202,Accessory
4,20010,Accessory
7,50420,Unique
5,25644,Core
9,54821,Unique
7,59457,Unique
9,61740,Unique
8,24318,Core
7,41008,Unique
8,22038,Core
7,49999,Unique
5,44657,Unique
10,49288,Accessory
11,51497,Accessory
6,47111,Unique
10,43678,Unique
9,51894,Unique
7,53525,Unique
7,41041,Unique
11,21124,Core
5,23807,Accessory
8,41122,Accessory
4,27505,Core
5,24190,Core
5,46691,Unique
3,27178,Core
7,24063,Core
3,29088,Core
8,23190,Core
7,23199,Core
7,23602,Core
5,45439,Unique
6,26055,Core
9,60521,Unique
8,53918,Unique
6,38484,Unique
9,44381,Accessory
8,43144,Unique
9,52918,Unique
8,39724,Accessory
6,51724,Unique
10,62875,Unique
10,21572,Core
5,46900,Unique
6,25529,Core
6,25231,Core
5,25229,Accessory
9,54901,Unique
8,38742,Accessory
6,24347,Core
8,23093,Core
8,40200,Accessory
8,60870,Unique
9,22772,Core
7,22851,Core
7,25226,Core
3,10346,Accessory
6,32303,Accessory
9,22830,Core
12,58004,Unique
9,56789,Unique
7,37883,Unique
9,41982,Accessory
10,22754,Core
3,32552,Unique
9,21431,Core
7,59658,Unique
8,40935,Accessory
10,20908,Core
7,53110,Unique
7,22173,Core
7,54464,Unique
6,41480,Unique
11,21693,Core
8,44335,Unique
8,23833,Core
10,21167,Core
7,52900,Unique
8,50475,Unique
10,22525,Core
8,41029,Accessory
5,46864,Unique
7,24121,Core
8,39233,Accessory
7,51202,Unique
8,42040,Accessory
8,43489,Unique
5,47427,Unique
5,23464,Accessory
10,21910,Core
8,53384,Unique
5,25500,Accessory
6,38479,Unique
7,48937,Unique
4,25584,Core
6,46952,Unique
7,60298,Unique
8,40610,Accessory
6,32036,Accessory
7,52501,Unique
8,23735,Core
5,25270,Accessory
9,22319,Core
6,23862,Core
7,42776,Unique
5,44709,Unique
8,41739,Accessory
11,20392,Core
7,22446,Core
6,23847,Core
7,53311,Unique
5,26398,Core
7,52213,Unique
7,61113,Unique
11,20743,Core
8,40948,Accessory
5,46035,Unique
7,22348,Core
5,47553,Unique
7,51403,Unique
9,23718,Core
10,53681,Unique
8,50926,Unique
10,55780,Unique
5,48641,Unique
8,61196,Unique
5,25408,Core
6,31955,Accessory
8,38885,Accessory
6,29271,Accessory
7,43400,Unique
4,17773,Accessory
9,51672,Unique
8,55177,Unique
9,54700,Unique
8,60636,Unique
10,45988,Accessory
9,22061,Core
4,45110,Unique
9,43227,Accessory
5,26729,Core
7,34754,Accessory
8,22495,Core
8,61353,Unique
9,43078,Unique
5,24324,Core
5,25322,Accessory
9,42879,Accessory
9,43979,Accessory
7,39233,Unique
6,38620,Unique
9,62219,Unique
6,47180,Unique
7,51472,Unique
4,27578,Core
9,21061,Core
10,47863,Unique
8,22281,Core
4,26303,Core
6,24717,Core
9,42237,Unique
11,58117,Unique
5,47059,Unique
12,20445,Core
8,39711,Accessory
10,20615,Core
9,23289,Core
8,44950,Unique
8,22428,Core
3,42110,Unique
6,22769,Core
9,64374,Unique
6,51041,Unique
9,62550,Unique
10,54543,Unique
7,41242,Unique
6,36738,Unique
8,38065,Accessory
6,24014,Core
4,19364,Accessory
8,39461,Accessory
9,43391,Accessory
12,66447,Unique
8,22579,Core
3,30077,Core
4,25511,Core
12,20095,Core
4,51869,Unique
9,53733,Unique
9,44327,Accessory
7,23232,Core
9,44288,Accessory
5,24758,Accessory
8,56144,Unique
4,33041,Unique
10,47914,Accessory
5,48484,Unique
8,22408,Core
6,31545,Accessory
8,23521,Core
10,57934,Unique
