x,y,Category
8,106251,Total
5,71258,Dispensable
6,71340,Dispensable
6,25140,Core
9,108330,Dispensable
8,22239,Core
9,107594,Dispensable
12,109395,Dispensable
7,107988,Total
7,83880,Dispensable
5,24377,Core
5,96351,Total
7,118647,Total
4,81339,Total
6,70131,Dispensable
9,105417,Dispensable
5,61783,Dispensable
9,127719,Total
6,101942,Total
6,114085,Total
11,21972,Core
10,113353,Dispensable
4,73585,Dispensable
2,29662,Dispensable
8,23554,Core
4,93232,Total
7,88318,Dispensable
3,72751,Total
8,80035,Dispensable
5,25169,Core
10,134453,Total
6,69491,Dispensable
3,48820,Dispensable
9,21288,Core
10,22923,Core
11,21093,Core
6,24646,Core
4,81146,Total
7,109741,Total
5,96507,Total
9,105770,Dispensable
5,27099,Core
11,126391,Total
7,108316,Total
7,119299,Total
6,99159,Total
8,115439,Total
7,23577,Core
8,93315,Dispensable
7,77843,Dispensable
4,79734,Total
11,21527,Core
6,70362,Dispensable
6,68369,Dispensable
8,94481,Dispensable
5,25221,Core
6,79220,Dispensable
8,96106,Dispensable
7,25311,Core
9,24204,Core
10,113144,Dispensable
3,29544,Core
8,123752,Total
9,108428,Dispensable
7,22106,Core
9,21693,Core
9,22230,Core
10,112133,Dispensable
6,86854,Dispensable
10,123948,Total
5,70038,Dispensable
6,93437,Total
9,86481,Dispensable
10,126509,Total
6,95946,Total
7,94157,Dispensable
8,89433,Dispensable
8,125101,Total
8,106129,Total
10,110111,Dispensable
9,22959,Core
11,137054,Total
5,89706,Total
11,110133,Dispensable
4,25753,Core
10,125143,Total
9,21346,Core
8,22219,Core
7,120187,Total
6,68612,Dispensable
6,103893,Total
8,111790,Total
10,21258,Core
6,107473,Total
7,84693,Dispensable
7,106774,Total
5,26834,Core
2,28122,Dispensable
4,74861,Dispensable
3,51372,Dispensable
7,89825,Dispensable
4,52045,Dispensable
8,23103,Core
8,114351,Total
10,21683,Core
6,90736,Dispensable
9,95729,Dispensable
8,88664,Dispensable
8,88642,Dispensable
8,116582,Total
11,20325,Core
6,26186,Core
9,121472,Total
7,23635,Core
4,79174,Total
6,92225,Total
6,25438,Core
3,71176,Total
10,131486,Total
7,74919,Dispensable
5,86867,Total
7,90068,Dispensable
8,21858,Core
9,130871,Total
11,126953,Total
8,82333,Dispensable
8,24716,Core
8,114071,Total
6,83919,Dispensable
8,121997,Total
10,112111,Dispensable
7,106776,Total
10,134049,Total
8,124558,Total
8,83344,Dispensable
8,91183,Dispensable
7,95157,Dispensable
8,113421,Total
8,124680,Total
7,117435,Total
6,23444,Core
9,111019,Total
5,68674,Dispensable
8,22742,Core
7,87803,Dispensable
8,103472,Dispensable
4,25851,Core
3,73963,Total
7,88484,Dispensable
9,119743,Total
7,88825,Dispensable
7,25293,Core
11,20365,Core
8,80542,Dispensable
5,26796,Core
8,90161,Dispensable
9,119465,Total
6,70097,Dispensable
7,102034,Total
5,24860,Core
6,69127,Dispensable
11,20790,Core
5,86111,Total
12,123669,Dispensable
10,111342,Dispensable
10,114760,Total
8,106405,Total
4,82358,Total
4,79606,Total
5,97528,Total
10,102745,Dispensable
6,102963,Total
4,80127,Total
9,127565,Total
8,21956,Core
8,105321,Total
6,23464,Core
6,113066,Total
4,49692,Dispensable
8,91017,Dispensable
5,26698,Core
7,86549,Dispensable
6,95944,Total
5,99881,Total
5,98178,Total
10,106316,Dispensable
6,70340,Dispensable
9,21326,Core
4,66559,Dispensable
7,90079,Dispensable
10,105460,Dispensable
8,114227,Total
9,117234,Total
7,82736,Dispensable
6,22726,Core
9,88736,Dispensable
7,97886,Dispensable
9,107727,Dispensable
7,22499,Core
7,95741,Dispensable
6,71869,Dispensable
7,76578,Dispensable
7,101335,Total
6,102735,Total
10,22206,Core
10,105922,Dispensable
6,70196,Dispensable
5,61927,Dispensable
9,95873,Dispensable
3,42973,Dispensable
10,113299,Dispensable
9,128671,Total
12,141388,Total
11,21364,Core
7,95632,Dispensable
6,101432,Total
6,106737,Total
11,97132,Dispensable
12,122006,Dispensable
8,104086,Dispensable
6,93190,Total
4,73409,Dispensable
8,91050,Dispensable
10,103901,Dispensable
6,23043,Core
8,21841,Core
5,76468,Dispensable
4,73772,Dispensable
5,24283,Core
9,109744,Total
4,66504,Dispensable
6,103438,Total
11,115289,Dispensable
6,94172,Total
5,76115,Dispensable
11,118608,Dispensable
10,106172,Dispensable
7,76334,Dispensable
9,23182,Core
4,27648,Core
6,94121,Total
7,95410,Dispensable
10,21034,Core
4,52697,Dispensable
6,25275,Core
7,74666,Dispensable
10,104482,Dispensable
6,25889,Core
7,100037,Total
8,91261,Dispensable
9,120736,Total
5,97374,Total
7,90598,Dispensable
5,69432,Dispensable
9,93729,Dispensable
9,127158,Total
7,86958,Dispensable
7,118458,Total
10,114302,Total
8,114739,Total
9,22865,Core
11,116918,Dispensable
8,82376,Dispensable
10,124504,Total
5,25189,Core
7,118838,Total
10,112805,Dispensable
6,102071,Total
6,77219,Dispensable
9,111511,Total
6,94451,Total
9,121197,Total
5,95094,Total
8,115057,Total
5,23966,Core
7,23743,Core
9,22495,Core
6,104136,Total
4,58167,Dispensable
6,95791,Total
9,105902,Dispensable
7,107389,Total
7,24868,Core
8,115610,Total
10,126598,Total
9,100119,Dispensable
7,89076,Dispensable
9,100351,Dispensable
7,116773,Total
8,21478,Core
9,129103,Total
10,110948,Dispensable
5,94633,Total
7,119193,Total
6,80521,Dispensable
6,24901,Core
6,25412,Core
9,97309,Dispensable
3,42544,Dispensable
7,88760,Dispensable
8,22165,Core
6,68977,Dispensable
7,88626,Dispensable
9,117881,Total
3,82341,Total
6,23413,Core
4,94587,Total
8,113651,Total
6,113576,Total
7,85063,Dispensable
4,89080,Total
10,123628,Total
8,103614,Dispensable
9,120773,Total
9,107814,Dispensable
5,96964,Total
6,25645,Core
4,27278,Core
11,138226,Total
6,102772,Total
9,128634,Total
7,24430,Core
8,104482,Total
5,24653,Core
10,133280,Total
5,86533,Total
6,82048,Dispensable
7,119371,Total
6,89434,Dispensable
13,146443,Total
10,134418,Total
7,22205,Core
7,118073,Total
6,111904,Total
6,90603,Dispensable
7,111295,Total
6,80874,Dispensable
4,28102,Core
3,79876,Total
9,100868,Dispensable
6,103103,Total
5,99091,Total
6,78815,Dispensable
12,20576,Core
8,94802,Dispensable
9,102041,Dispensable
5,25315,Core
9,94386,Dispensable
12,109804,Dispensable
7,110225,Total
7,112734,Total
9,97243,Dispensable
9,23527,Core
6,24168,Core
9,130558,Total
11,119036,Dispensable
11,108682,Dispensable
9,22919,Core
7,22022,Core
6,105769,Total
8,22535,Core
9,99519,Dispensable
6,23528,Core
10,102658,Dispensable
6,104030,Total
9,118634,Total
10,22651,Core
11,20246,Core
5,68906,Dispensable
11,118890,Total
6,75583,Dispensable
5,26885,Core
7,90245,Dispensable
9,111096,Total
11,120442,Total
8,100139,Dispensable
9,107705,Dispensable
6,92418,Total
4,82621,Total
6,24588,Core
8,95383,Dispensable
8,104638,Total
5,60276,Dispensable
7,76556,Dispensable
7,24498,Core
9,99002,Dispensable
10,113277,Dispensable
10,112772,Dispensable
6,80412,Dispensable
8,79782,Dispensable
5,87781,Total
8,124872,Total
8,105565,Total
5,97231,Total
10,127845,Total
4,52322,Dispensable
10,105813,Dispensable
12,122195,Dispensable
7,109371,Total
4,25491,Core
6,82644,Dispensable
7,83239,Dispensable
5,69730,Dispensable
6,80543,Dispensable
8,111371,Total
8,103967,Dispensable
9,120837,Total
7,107567,Total
10,113798,Total
8,82510,Dispensable
9,99133,Dispensable
5,24258,Core
5,89740,Total
11,117477,Dispensable
7,117471,Total
8,81951,Dispensable
7,111202,Total
7,88648,Dispensable
11,137802,Total
9,88845,Dispensable
10,123100,Total
6,24161,Core
8,114968,Total
10,20717,Core
10,21149,Core
9,127982,Total
9,109682,Dispensable
11,106316,Dispensable
7,85085,Dispensable
9,107970,Dispensable
5,26433,Core
9,107836,Dispensable
9,107799,Total
9,87383,Dispensable
9,85282,Dispensable
8,102792,Dispensable
9,105317,Dispensable
9,118025,Total
9,118671,Total
10,21486,Core
7,84991,Dispensable
6,66909,Dispensable
8,91436,Dispensable
8,95361,Dispensable
6,100226,Total
6,23740,Core
10,127388,Total
7,24175,Core
7,73157,Dispensable
9,21747,Core
7,22507,Core
8,22980,Core
7,98084,Total
7,101194,Total
8,96383,Dispensable
9,118950,Total
7,97268,Dispensable
6,89347,Dispensable
6,77971,Dispensable
5,62773,Dispensable
7,106264,Total
7,22941,Core
4,81516,Total
8,124048,Total
5,24398,Core
7,112542,Total
12,123510,Total
6,67909,Dispensable
8,106441,Total
12,20828,Core
4,81323,Total
7,83504,Dispensable
2,33730,Core
10,113673,Dispensable
8,106634,Total
5,69298,Dispensable
6,101575,Total
8,82190,Dispensable
9,129140,Total
6,23865,Core
7,96246,Dispensable
4,79771,Total
7,78413,Dispensable
8,115702,Total
9,94586,Dispensable
1,55376,Core
7,21999,Core
7,84748,Dispensable
8,95911,Dispensable
8,23279,Core
2,29354,Dispensable
8,23840,Core
8,90546,Dispensable
5,26548,Core
9,97949,Dispensable
10,91369,Dispensable
6,80929,Dispensable
5,26009,Core
6,79861,Dispensable
7,110311,Total
5,88850,Total
7,90510,Dispensable
8,105001,Total
12,142731,Total
7,88131,Dispensable
8,115908,Total
10,131999,Total
9,21740,Core
8,93559,Dispensable
7,113840,Total
8,122698,Total
7,111381,Total
8,114404,Total
6,83644,Dispensable
10,132604,Total
8,23222,Core
8,123431,Total
9,99399,Dispensable
4,28220,Core
10,115335,Total
6,77419,Dispensable
9,123142,Total
12,110576,Dispensable
6,23844,Core
11,111509,Dispensable
9,130366,Total
8,90746,Dispensable
10,21465,Core
7,117999,Total
6,23495,Core
6,24100,Core
11,117124,Dispensable
5,62882,Dispensable
7,23140,Core
6,79661,Dispensable
5,106820,Total
7,76974,Dispensable
4,53708,Dispensable
10,122559,Total
9,108551,Dispensable
8,92458,Dispensable
10,134070,Total
7,22625,Core
8,94559,Dispensable
10,112310,Dispensable
11,137373,Total
5,26918,Core
9,129897,Total
9,23297,Core
11,137101,Total
5,25340,Core
6,100684,Total
7,89694,Dispensable
6,94506,Total
8,105551,Total
9,21622,Core
10,103636,Dispensable
3,51957,Dispensable
9,117743,Total
11,138441,Total
3,56206,Dispensable
11,128589,Total
7,118682,Total
8,118494,Total
9,21726,Core
5,88442,Total
8,125388,Total
7,85416,Dispensable
9,128969,Total
8,107095,Total
12,21076,Core
11,21734,Core
9,21377,Core
8,24211,Core
10,134835,Total
9,99377,Dispensable
8,23628,Core
8,107602,Total
9,121999,Total
11,116091,Dispensable
7,24861,Core
9,97730,Dispensable
7,74400,Dispensable
6,81521,Dispensable
4,79927,Total
8,90072,Dispensable
6,23305,Core
7,99858,Total
3,70959,Total
9,108395,Dispensable
11,21849,Core
3,30095,Core
7,23319,Core
7,90332,Dispensable
6,24552,Core
6,81135,Dispensable
15,134048,Dispensable
5,95524,Total
9,99420,Dispensable
10,122210,Total
5,96268,Total
4,53784,Dispensable
7,76312,Dispensable
13,20781,Core
6,88390,Dispensable
11,98001,Dispensable
10,113805,Dispensable
7,94167,Dispensable
7,107003,Total
6,23969,Core
7,84726,Dispensable
7,113066,Total
6,24908,Core
5,25631,Core
4,26070,Core
6,68337,Dispensable
10,21299,Core
5,72324,Dispensable
7,101000,Total
2,62757,Total
9,22434,Core
8,92923,Dispensable
9,22549,Core
6,104543,Total
9,118268,Total
4,64127,Dispensable
10,111718,Dispensable
10,111332,Dispensable
11,128863,Total
7,24067,Core
9,99620,Dispensable
8,91723,Dispensable
8,116913,Total
5,23905,Core
7,111940,Total
8,125259,Total
5,97196,Total
8,88511,Dispensable
5,23481,Core
4,26293,Core
6,70837,Dispensable
8,94646,Dispensable
6,24958,Core
11,106029,Dispensable
10,115743,Total
5,24689,Core
7,95610,Dispensable
6,101982,Total
8,81664,Dispensable
10,103425,Dispensable
7,109842,Total
7,75422,Dispensable
8,93173,Dispensable
9,108108,Dispensable
9,110035,Total
10,22288,Core
5,69585,Dispensable
5,25746,Core
6,79407,Dispensable
8,23272,Core
4,80570,Total
8,23955,Core
4,54663,Dispensable
7,94917,Dispensable
6,69027,Dispensable
5,69774,Dispensable
10,22637,Core
8,22398,Core
6,105906,Total
7,24060,Core
10,124926,Total
11,117764,Dispensable
8,113802,Total
6,94414,Total
5,105729,Total
11,110960,Dispensable
4,62888,Dispensable
10,20613,Core
4,64989,Dispensable
7,75334,Dispensable
9,87955,Dispensable
8,102946,Dispensable
9,21632,Core
6,92680,Total
10,21055,Core
11,22493,Core
6,25900,Core
6,23168,Core
6,107805,Total
5,105069,Total
10,122310,Total
3,29830,Core
8,90382,Dispensable
9,23039,Core
4,81003,Total
8,103195,Dispensable
7,75797,Dispensable
4,80951,Total
11,116168,Dispensable
6,74892,Dispensable
9,111741,Total
8,81686,Dispensable
10,124455,Total
10,125158,Total
6,94314,Total
10,105039,Dispensable
13,146458,Total
9,111475,Total
9,98443,Dispensable
9,22740,Core
9,111690,Total
7,86063,Dispensable
8,21302,Core
4,93691,Total
7,89981,Dispensable
7,119019,Total
7,112977,Total
8,118265,Total
10,133100,Total
8,106739,Total
6,22601,Core
11,127057,Total
10,113827,Dispensable
7,117664,Total
8,105707,Total
9,128226,Total
3,41620,Dispensable
6,83490,Dispensable
7,22938,Core
4,26035,Core
10,124911,Total
8,83023,Dispensable
7,96995,Dispensable
7,99729,Total
7,99665,Total
6,24833,Core
6,78265,Dispensable
10,106813,Dispensable
5,24326,Core
12,141437,Total
8,105428,Total
5,62806,Dispensable
7,89604,Dispensable
10,123613,Total
8,95845,Dispensable
3,43897,Dispensable
4,63844,Dispensable
10,105172,Dispensable
11,137758,Total
5,94225,Total
6,90163,Dispensable
11,118058,Dispensable
7,108266,Total
7,111331,Total
8,123982,Total
11,110586,Dispensable
11,126689,Total
6,81543,Dispensable
7,77104,Dispensable
6,102978,Total
7,84239,Dispensable
7,94632,Dispensable
4,80077,Total
6,107019,Total
6,23589,Core
9,118827,Total
9,128263,Total
7,110646,Total
5,60927,Dispensable
7,84350,Dispensable
6,69238,Dispensable
11,117939,Dispensable
9,96861,Dispensable
10,112277,Dispensable
6,23959,Core
5,95807,Total
6,69359,Dispensable
7,99153,Total
7,23498,Core
8,113565,Total
11,21246,Core
7,94939,Dispensable
7,107805,Total
6,25343,Core
8,124605,Total
8,122697,Total
8,105744,Total
6,23750,Core
6,103245,Total
7,100504,Total
4,82213,Total
7,113029,Total
9,98773,Dispensable
8,21723,Core
8,118442,Total
5,73425,Dispensable
6,81797,Dispensable
13,20288,Core
5,23420,Core
8,22090,Core
11,139057,Total
11,117742,Dispensable
7,77490,Dispensable
6,24463,Core
4,28217,Core
5,95561,Total
9,129845,Total
10,103381,Dispensable
4,27798,Core
9,129567,Total
5,59922,Dispensable
8,117804,Total
11,116245,Dispensable
5,24771,Core
7,22137,Core
7,100503,Total
6,22787,Core
13,137745,Total
3,72010,Total
4,26836,Core
8,115896,Total
10,21425,Core
4,25986,Core
7,22323,Core
6,93895,Total
4,61954,Dispensable
6,26087,Core
5,59657,Dispensable
8,113387,Total
4,26405,Core
6,88413,Dispensable
5,26875,Core
7,23893,Core
9,22345,Core
8,124820,Total
5,59801,Dispensable
6,25527,Core
6,94221,Total
7,24312,Core
6,67602,Dispensable
8,93911,Dispensable
8,104637,Total
7,94808,Dispensable
5,72291,Dispensable
8,89057,Dispensable
7,108951,Total
6,69856,Dispensable
6,67712,Dispensable
6,101240,Total
9,106970,Dispensable
9,108937,Dispensable
9,96211,Dispensable
10,124912,Total
3,28827,Core
4,62018,Dispensable
9,110350,Total
6,87478,Dispensable
9,117098,Total
9,99905,Dispensable
10,93503,Dispensable
11,20552,Core
3,29669,Core
8,104911,Total
9,129333,Total
6,106032,Total
9,23121,Core
5,84452,Dispensable
9,120788,Total
8,95449,Dispensable
7,116929,Total
7,23868,Core
8,104408,Total
9,122911,Total
6,103259,Total
11,21198,Core
8,122311,Total
6,24121,Core
8,123766,Total
6,23563,Core
8,23585,Core
10,23093,Core
13,146300,Total
3,73542,Total
6,69977,Dispensable
14,129373,Dispensable
10,99471,Dispensable
8,115667,Total
10,99569,Dispensable
7,111299,Total
8,93789,Dispensable
5,96686,Total
9,22804,Core
7,94985,Dispensable
11,131856,Total
6,81896,Dispensable
7,75356,Dispensable
8,118227,Total
8,91415,Dispensable
6,81048,Dispensable
7,75004,Dispensable
6,79815,Dispensable
5,25200,Core
2,57255,Total
8,22040,Core
9,22003,Core
10,125001,Total
8,89190,Dispensable
6,91603,Dispensable
5,74909,Dispensable
10,132833,Total
9,120836,Total
7,113433,Total
11,21999,Core
10,22277,Core
4,27153,Core
8,117803,Total
7,22650,Core
7,100266,Total
8,92050,Dispensable
10,20707,Core
10,124074,Total
3,29425,Core
6,103474,Total
5,73778,Dispensable
10,21159,Core
4,26440,Core
5,99140,Total
9,117529,Total
6,78684,Dispensable
5,93527,Total
5,73447,Dispensable
7,98455,Total
8,22467,Core
10,91922,Dispensable
5,74082,Dispensable
3,70767,Total
5,93249,Total
10,113520,Dispensable
8,93668,Dispensable
9,23409,Core
7,92939,Dispensable
5,85427,Total
4,26279,Core
7,108773,Total
7,108495,Total
8,95802,Dispensable
4,80392,Total
4,66249,Dispensable
6,24018,Core
7,23017,Core
10,113685,Dispensable
8,23258,Core
6,79530,Dispensable
5,87937,Total
13,19956,Core
7,118310,Total
8,115859,Total
9,22189,Core
6,23599,Core
7,89593,Dispensable
8,94118,Dispensable
6,92491,Total
10,114000,Dispensable
10,133387,Total
8,122939,Total
6,76837,Dispensable
5,82737,Dispensable
9,128227,Total
9,117973,Total
9,120595,Total
10,103989,Dispensable
9,94233,Dispensable
6,89357,Dispensable
6,79419,Dispensable
2,31293,Core
8,91327,Dispensable
8,91899,Dispensable
4,53729,Dispensable
6,87456,Dispensable
6,78992,Dispensable
8,90899,Dispensable
6,69834,Dispensable
8,90877,Dispensable
5,74170,Dispensable
7,117769,Total
6,24093,Core
11,128638,Total
7,88008,Dispensable
3,27308,Core
9,87118,Dispensable
8,116126,Total
10,112663,Dispensable
11,21677,Core
10,112685,Dispensable
8,104460,Dispensable
6,93858,Total
10,22594,Core
9,122229,Total
7,100540,Total
8,22837,Core
6,111571,Total
9,130328,Total
11,139702,Total
8,112912,Total
5,25376,Core
10,124540,Total
7,73026,Dispensable
8,117054,Total
12,142364,Total
8,79416,Dispensable
9,95596,Dispensable
12,141159,Total
5,83638,Dispensable
10,112564,Dispensable
8,21851,Core
6,25670,Core
10,113663,Dispensable
5,23851,Core
9,100858,Dispensable
6,94786,Total
10,21095,Core
10,21529,Core
8,83885,Dispensable
4,63579,Dispensable
7,23488,Core
5,88549,Total
8,95118,Dispensable
7,96123,Dispensable
7,100137,Total
7,23858,Core
9,97728,Dispensable
9,109469,Total
6,71683,Dispensable
10,127231,Total
5,23410,Core
6,111812,Total
6,111534,Total
12,111289,Dispensable
4,53532,Dispensable
8,79681,Dispensable
8,82863,Dispensable
5,101298,Total
6,93579,Total
8,92206,Dispensable
11,127423,Total
7,23067,Core
9,85228,Dispensable
8,106583,Total
8,113843,Total
9,89449,Dispensable
12,122052,Dispensable
9,96695,Dispensable
8,102018,Dispensable
9,88802,Dispensable
5,23514,Core
4,78858,Total
11,127702,Total
9,130173,Total
7,76753,Dispensable
8,105743,Total
8,102250,Dispensable
9,86118,Dispensable
8,111801,Total
10,20860,Core
8,105529,Total
6,103904,Total
8,117336,Total
10,132640,Total
12,141840,Total
8,122593,Total
12,19931,Core
7,107375,Total
8,113472,Total
6,70771,Dispensable
3,43333,Dispensable
4,92545,Total
4,77921,Total
7,84958,Dispensable
7,75026,Dispensable
5,24340,Core
10,21211,Core
6,88380,Dispensable
12,121261,Dispensable
9,87537,Dispensable
10,20792,Core
7,98047,Total
7,99629,Total
6,103841,Total
12,20333,Core
8,81144,Dispensable
4,53388,Dispensable
8,112545,Total
10,91790,Dispensable
6,103282,Total
4,25868,Core
7,77544,Dispensable
8,113198,Total
11,22176,Core
10,20674,Core
8,125159,Total
8,101117,Dispensable
9,97596,Dispensable
9,96233,Dispensable
7,85958,Dispensable
7,23462,Core
6,101332,Total
11,137665,Total
6,24531,Core
9,117844,Total
9,122507,Total
8,121295,Total
10,21856,Core
8,115106,Total
12,131897,Total
10,115513,Total
7,75775,Dispensable
7,90122,Dispensable
4,67613,Dispensable
7,97963,Dispensable
6,78287,Dispensable
5,27002,Core
9,23484,Core
5,24222,Core
6,82753,Dispensable
9,99773,Dispensable
7,107653,Total
5,24194,Core
2,32367,Core
12,122337,Dispensable
6,23193,Core
6,81125,Dispensable
7,119119,Total
10,21846,Core
5,79812,Dispensable
5,87744,Total
6,67170,Dispensable
8,113628,Total
6,113397,Total
7,113244,Total
6,79287,Dispensable
5,88671,Total
7,86262,Dispensable
7,22676,Core
10,132641,Total
11,119234,Total
8,90592,Dispensable
5,62385,Dispensable
3,41443,Dispensable
5,67928,Dispensable
6,75353,Dispensable
7,101158,Total
8,113473,Total
9,95233,Dispensable
10,102094,Dispensable
8,117337,Total
7,23510,Core
7,108580,Total
9,129091,Total
10,114454,Dispensable
7,100073,Total
8,22905,Core
10,133729,Total
9,96960,Dispensable
8,22222,Core
10,101923,Dispensable
6,69082,Dispensable
9,106727,Dispensable
4,27584,Core
9,128441,Total
7,87129,Dispensable
10,134597,Total
9,122503,Total
9,108163,Dispensable
10,113564,Dispensable
9,130602,Total
10,135202,Total
7,99628,Total
5,75170,Dispensable
7,100074,Total
5,26178,Core
7,116681,Total
8,89741,Dispensable
11,139143,Total
6,77121,Dispensable
6,22890,Core
11,21121,Core
5,88167,Total
6,25032,Core
7,83594,Dispensable
5,72987,Dispensable
8,115944,Total
9,21102,Core
10,114915,Total
10,90634,Dispensable
10,132975,Total
10,21123,Core
10,124838,Total
4,88902,Total
4,80150,Total
6,77583,Dispensable
6,71406,Dispensable
9,109627,Dispensable
8,22076,Core
5,99510,Total
6,77474,Dispensable
3,51669,Dispensable
9,95752,Dispensable
10,127101,Total
5,74655,Dispensable
5,70964,Dispensable
11,20804,Core
4,25684,Core
4,81694,Total
9,22929,Core
4,81238,Total
10,123750,Total
9,108470,Total
8,92724,Dispensable
8,94845,Dispensable
7,74543,Dispensable
8,98770,Dispensable
11,20297,Core
9,106286,Dispensable
4,66405,Dispensable
7,99346,Total
3,30152,Core
5,24090,Core
7,23500,Core
9,118026,Total
5,86571,Total
4,24931,Core
5,89618,Total
6,77252,Dispensable
5,87807,Total
11,127004,Total
6,94544,Total
11,21453,Core
10,113067,Dispensable
7,108302,Total
10,114509,Dispensable
11,116608,Dispensable
5,98969,Total
8,22674,Core
11,115168,Dispensable
8,91282,Dispensable
10,120967,Total
7,96090,Dispensable
10,134456,Total
10,126319,Total
8,89763,Dispensable
6,102595,Total
8,102273,Dispensable
4,63195,Dispensable
9,121894,Total
6,114362,Total
4,50993,Dispensable
7,99561,Total
12,122105,Dispensable
5,95424,Total
10,92757,Dispensable
8,22342,Core
9,99896,Dispensable
6,25098,Core
8,104760,Total
7,97554,Dispensable
6,106403,Total
7,22992,Core
9,87282,Dispensable
9,23616,Core
10,134730,Total
9,121857,Total
4,27268,Core
7,108543,Total
10,114872,Dispensable
5,24717,Core
5,24015,Core
11,138876,Total
9,23894,Core
7,24810,Core
8,124138,Total
9,20876,Core
5,24995,Core
7,22344,Core
7,110226,Total
7,112412,Total
5,69686,Dispensable
5,24460,Core
10,135154,Total
5,87706,Total
5,24119,Core
10,113176,Dispensable
9,110547,Total
7,83141,Dispensable
6,95242,Total
7,119439,Total
10,131152,Total
8,116211,Total
3,29639,Core
8,91173,Dispensable
9,109921,Total
6,24715,Core
8,123625,Total
4,28054,Core
8,121750,Total
9,22672,Core
6,95052,Total
7,23130,Core
9,122351,Total
9,86701,Dispensable
11,118972,Dispensable
8,94305,Dispensable
6,24110,Core
9,130451,Total
10,112926,Dispensable
5,25503,Core
8,22877,Core
12,20295,Core
9,100427,Dispensable
6,25402,Core
8,100194,Dispensable
6,104350,Total
8,23361,Core
2,33172,Core
5,98034,Total
7,86626,Dispensable
8,22778,Core
9,122136,Total
7,97345,Dispensable
7,117564,Total
9,22128,Core
5,25835,Core
9,99874,Dispensable
5,100087,Total
8,80641,Dispensable
10,102888,Dispensable
7,101859,Total
6,24819,Core
9,97619,Dispensable
9,21903,Core
10,133817,Total
7,76997,Dispensable
10,122507,Total
6,77043,Dispensable
8,24454,Core
10,132771,Total
5,70424,Dispensable
8,95282,Dispensable
5,88111,Total
7,74356,Dispensable
9,99309,Dispensable
12,141819,Total
5,24896,Core
8,123662,Total
4,24295,Core
5,69255,Dispensable
7,115010,Total
8,92768,Dispensable
7,112400,Total
7,22012,Core
4,87414,Total
8,89445,Dispensable
8,116820,Total
7,105945,Total
13,145529,Total
6,93905,Total
5,70777,Dispensable
7,100771,Total
11,20766,Core
9,22922,Core
9,23578,Core
12,142179,Total
9,117602,Total
4,59553,Dispensable
5,58989,Dispensable
9,97695,Dispensable
7,24124,Core
10,124229,Total
5,74337,Dispensable
8,95151,Dispensable
9,127703,Total
9,22121,Core
5,70677,Dispensable
9,109706,Total
4,82062,Total
9,23246,Core
5,87659,Total
9,117806,Total
9,109874,Total
10,104041,Dispensable
9,97211,Dispensable
6,104458,Total
5,93524,Total
7,110598,Total
4,89745,Total
9,95883,Dispensable
7,89031,Dispensable
9,105914,Dispensable
7,23807,Core
5,61751,Dispensable
6,70019,Dispensable
8,89610,Dispensable
3,72017,Total
6,75893,Dispensable
8,115897,Total
7,22813,Core
11,20434,Core
8,83508,Dispensable
10,113398,Dispensable
9,85692,Dispensable
4,60722,Dispensable
13,136341,Total
10,110905,Dispensable
8,23095,Core
8,103891,Dispensable
4,90648,Total
8,94227,Dispensable
4,28271,Core
8,101845,Dispensable
4,27035,Core
7,23092,Core
9,100250,Dispensable
5,64299,Dispensable
7,93301,Dispensable
8,116546,Total
10,20881,Core
5,25034,Core
7,22660,Core
6,99180,Total
7,108878,Total
6,68834,Dispensable
5,64111,Dispensable
10,106339,Dispensable
5,62098,Dispensable
7,110048,Total
7,73278,Dispensable
9,108482,Total
8,22816,Core
9,20996,Core
7,88694,Dispensable
8,93458,Dispensable
10,103513,Dispensable
2,61583,Total
10,102966,Dispensable
9,98828,Dispensable
7,89240,Dispensable
10,21672,Core
9,107573,Dispensable
8,24009,Core
9,21533,Core
7,85539,Dispensable
11,138178,Total
10,102735,Dispensable
6,105349,Total
3,83696,Total
11,20439,Core
8,103460,Dispensable
11,20919,Core
11,21022,Core
7,96917,Dispensable
9,120978,Total
7,108914,Total
11,137628,Total
8,115058,Total
6,25463,Core
12,142123,Total
8,122556,Total
8,99823,Dispensable
4,64226,Dispensable
8,22891,Core
7,119104,Total
7,98291,Dispensable
6,23651,Core
7,22073,Core
8,105885,Total
8,104210,Total
9,122459,Total
5,76292,Dispensable
8,123859,Total
7,117386,Total
5,99248,Total
8,103682,Dispensable
7,22818,Core
9,24032,Core
11,118001,Dispensable
8,23465,Core
3,71646,Total
10,22600,Core
7,25249,Core
12,21566,Core
9,98278,Dispensable
13,138253,Total
11,118454,Dispensable
10,132593,Total
8,117437,Total
7,93785,Dispensable
9,23345,Core
6,24225,Core
6,67811,Dispensable
8,100989,Dispensable
9,94465,Dispensable
9,128404,Total
8,113242,Total
6,79784,Dispensable
7,22775,Core
5,24446,Core
8,96282,Dispensable
9,86305,Dispensable
10,102944,Dispensable
6,99473,Total
9,95696,Dispensable
12,20910,Core
10,20653,Core
7,93354,Dispensable
11,20314,Core
4,24936,Core
5,24816,Core
7,87472,Dispensable
10,126178,Total
7,116606,Total
11,118245,Dispensable
5,69199,Dispensable
6,83180,Dispensable
6,82069,Dispensable
7,109108,Total
3,57693,Dispensable
7,96158,Dispensable
